0
0.9072
0.9432
0.9474
0.9061
0.8269
0.8024
0.779
0.9418
0.943
0.9467
0.8846
0.8205
0.7612
0.6619
0.9431
0.9464
0.9483
0.9192
0.8568
0.8064
0.73
0.9431
0.9437
0.9503
0.905
0.8051
0.7792
0.7008
0.9494
0.9483
0.9316
0.9134
0.8098
0.7387
0.6327
