0
0.8843
0.9575
0.9734
0.9699
0.9614
0.9474
0.9319
0.9513
0.952
0.9736
0.97
0.9614
0.9474
0.9319
0.9512
0.9551
0.9736
0.97
0.9614
0.9474
0.9319
0.9537
0.9556
0.9736
0.97
0.9614
0.9474
0.9319
0.9556
0.9539
0.9736
0.97
0.9614
0.9474
0.9319
